,Day,kurt_day_mean_min_magn,abs_mean_lastday_mean_magn,abs_mean_lastday_min_magn,energy_sstd_lastday_mean_magn,energy_sstd_lastday_max_min_magn,frequency_center_min_magn,frequency_center_lastday_min_magn,mean_square_frequency_min_magn,mean_square_frequency_lastday_mean_magn,mean_square_frequency_lastday_min_magn,mean_square_frequency_lastday_max_min_magn,frequency_entropy_max_min_magn,frequency_entropy_lastday_mean_magn,frequency_entropy_lastday_max_min_magn,level4d_energy_lastday_mean_magn,level5d_energy_lastday_max_min_magn,ulf_power_lastday_max_min_magn,ulf_kurt_lastday_min_magn,ulf_kurt_lastday_max_min_magn,ulf_energy_smax_lastday_mean_magn,ulf_energy_smax_lastday_max_min_magn,diff_1_lastday_max_min_magn,skew_lastday_max_sound,skew_lastday_min_sound,kurt_max_min_sound,kurt_lastday_max_min_sound,abs_max_max_min_sound,abs_mean_lastday_min_sound,s_zero_rate_max_lastday_mean_sound,power_10_15_day_mean_min_sound,power_35_40_lastday_mean_sound,mean_square_frequency_lastday_mean_sound,mean_square_frequency_lastday_min_sound,mean_square_frequency_lastday_max_min_sound,frequency_entropy_lastday_mean_sound,frequency_entropy_lastday_max_min_sound,level6a_energy_day_mean_min_sound,mean_lastday_max_min_sound,label_M,label_long,label_lati,PC1,PC2,PC3,PC4,PC5
1165,343,-1.43469426666667,-0.483288806687358,-0.921229819997543,0.0831970413773147,0.835084516666667,65.0046,72.9922,51.4267,68.4806240162037,52.1996666666667,38.4599333333333,2.18376,7.31120649305556,1.13565416666667,16.1515602199074,323.837216666667,3.6684e-05,0.198060533333333,43.1704834666667,0.0001843561440971,0.000316373,2.98596758333333,0.0086618333333333,-0.0377962666666666,125.623207,0.562712166666667,0.30059936,-0.0215823054391376,0.0,3.729888e-09,1.3447185127314801e-09,50.0778786458333,48.973275,2.307425,9.21599068287037,0.096681666666667,0.000140126,1.00000000000655e-05,0.0,-1.0,-1.0,-5.72581535752735,1.08352640279493,1.06592330384472,1.40162102271506,0.438159967683795
1166,350,-1.36181451678241,-0.511409980298469,-0.885130819997543,0.0828217336805555,0.599228166666667,61.682475,70.8929333333333,50.083275,71.9591806134259,51.1559333333333,56.9202916666667,1.8226175,7.28082587384259,1.07858166666667,15.9400814178241,385.031973333333,0.000639706,0.0880473,425.539112033333,0.0002850668420138,0.007026108,2.64798658333333,0.0172862833333333,-0.0361484,4.94305525583333,0.536480333333333,0.001341115,-0.0215825846058042,0.0,3.992503229166671e-09,1.35035905092593e-09,50.1649608217593,49.2673,1.99267499999999,9.20833240740741,0.120118333333332,0.0001449196093749,0.0,0.0,-1.0,-1.0,-5.5012382908919,1.12592242026288,1.00312272401919,1.04753459725137,0.440923153259317
1167,357,-1.36807753564815,-0.368320144071617,-0.876419819997543,0.132596581770833,0.759287066666667,62.451,72.4433333333333,50.2980666666667,66.7065432870371,54.5210333333333,32.9665333333333,1.73420333333333,7.23027544560185,0.819556666666666,19.2930087210648,275.5163,8.0249e-05,0.1535301,263.744852566667,0.0002407647274305,0.0020636326666665,2.19022283333333,0.01509695,-0.0435698,1.79084998666667,0.47170535,0.0012809133333333,-0.0215703301058042,0.0,3.97961850694444e-09,1.34619189814815e-09,50.1857299189815,49.1986,2.1488,9.2057349537037,0.074489999999999,0.0001457027818286,0.0,0.0,-1.0,-1.0,-5.87541450319701,0.991100465590108,1.08830887420939,1.45034822416388,0.415835815345004
1168,364,-1.48018033217593,-0.46873647103921,-0.911661819997543,0.0701768980902777,0.0853968666666667,67.3662333333333,79.50575,50.75105,63.34839375,55.0071,29.9632,1.42248666666667,7.29947735532407,0.879446666666666,14.9485117939815,78.1859933333333,4.34578333333e-05,0.17789375,296.176572916667,0.0002307756643518,0.0011232276666666,0.770564666666666,0.03149706,-0.0390043,0.683623671666667,0.107227373333333,0.0006848733333333,-0.0215874264391376,0.0,3.9737895775463e-09,1.3543150347222202e-09,50.0838049768519,48.9469666666667,2.23595833333334,9.21942252893518,0.0288833333333329,0.0001437525369212,0.0,0.0,-1.0,-1.0,-6.41059108701023,1.21696806555939,1.07488754902248,1.89556674766633,0.459735585510956
1169,371,-1.5724686087963,-0.448240867451247,-0.777320819997543,0.0675648247106481,0.2047787,65.555,75.2725333333333,51.33885,61.5881354166667,54.2887666666667,19.9324,1.14393333333333,7.30294564236111,0.706913333333334,15.5258393113426,170.674933333333,5.19196666666e-05,0.1027303,299.453503033333,0.0002009127957175,0.0011803506666667,1.34431925,0.016854305,-0.04332945,0.472813133333333,0.3736247,0.000576095,-0.0215744567724709,0.0,3.96107307291667e-09,1.35248223958333e-09,50.1794905092593,49.0851333333333,2.07339999999999,9.21431550925926,0.0578666666666691,0.000144617642361,6.66666666671034e-06,0.0,-1.0,-1.0,-6.42240428936887,1.02990776007511,1.04693558626758,1.76733544506147,0.552498109669297
1170,378,-1.5558366775463,-0.517396480877173,-0.973444153330876,0.107579151736111,2.22655296666667,63.0183,63.0183,50.1912333333333,81.4560149884259,50.1912333333333,73.5394333333333,1.84313333333333,7.25385225115741,1.82552,17.9955259259259,833.264003333333,0.0005468436666667,-0.140005866666667,872.298005866667,0.0006984423842592,0.0237560133333333,5.37733666666667,0.00901087,-0.0374935333333333,1.08490023333333,1.08490023333333,0.0007867175,-0.0215840011058042,0.0,3.94067260416667e-09,1.34721803819444e-09,50.7517450231482,49.7649666666667,2.48503333333334,9.21535809027778,0.211446666666665,0.0001444398738425,6.66666666671034e-06,0.0,-1.0,-1.0,-4.52696694400497,1.27943736750104,1.37692674997503,0.445082005619306,0.188085454132757
1171,385,-1.29468249259259,-0.284936093145691,-0.858178653330876,0.116002526909722,0.985136166666667,63.4861,69.03775,50.2788333333333,73.5861632523148,51.1455,56.3931666666667,1.46284666666667,7.0832302662037,1.205165,23.4704231076389,452.3175775,0.0001896592499999,0.0161057333333333,679.723814966667,0.0002729018703703,0.0045966719999999,3.18655041666667,0.0153013366666666,-0.06230915,2.46477083333333,0.716277643333334,0.0008980933333333,-0.0215720786058042,0.0,3.95174536458333e-09,1.34404908564815e-09,51.1088372685185,49.5722666666667,4.1752,9.19383033564815,0.143689999999999,0.0001450591122684,3.33333333379926e-06,0.0,-1.0,-1.0,-5.35786252926952,1.10345950273346,1.04753858310293,1.03810416226735,0.314843603966055
1172,392,-1.37153669849537,-0.270789366293839,-0.949333403330877,0.141899962210648,0.864455916666667,67.9479333333333,71.1308,51.1128666666667,75.6987874421296,51.7491,67.5714,1.66844666666667,7.0684031712963,1.11557,25.414944224537,285.346436666667,0.0002716380000001,-0.0731326666666666,585.167660716667,0.0003086343414351,0.0090377441666666,1.36322366666667,0.0224637666666666,-0.0526998333333333,0.755607,0.590657605,0.0006291933333333,-0.0215728714391376,0.0,3.9391780381944405e-09,1.34643398148148e-09,50.8471919560185,49.84265,2.44291666666668,9.19167538773148,0.129176666666668,0.0001447668171295,3.33333333335517e-06,0.0,-1.0,-1.0,-5.44010954509268,1.35520860629504,1.12989478995426,1.22614043745109,0.338467826903368
1173,399,-1.35703094086806,0.0927327205117161,-0.941262903330876,0.180352404918981,0.7491954,63.6421333333333,66.759475,50.1763333333333,62.794437037037,50.7722333333333,81.9250166666667,1.75599333333333,6.87332986689815,1.13900416666667,37.5327240162037,333.535409166667,0.0001879707499999,-0.18171,549.1340204,0.0002936748975694,0.0050405943333333,2.66257516666667,0.0223391666666666,-0.04623795,1.2547423,0.733143216666667,0.0318113099999999,-0.0176507771058042,46.0069444444444,3.943708570601851e-09,3.37832379050926e-07,49.3024173611111,48.1712,3.42716666666666,9.15919872106482,0.134180000000001,0.000144942693287,5.66666666665938e-05,0.0,-1.0,-1.0,-5.0174323147786,0.700115996698454,1.01850810091694,0.881053482060124,0.104867549180139
1174,406,-1.41423213252315,-0.0634705572660616,-0.881502153330876,0.0957492749421295,0.537152216666667,62.8577,68.6353,50.2488,59.6006666666667,50.5638,30.5301333333333,1.83591,6.99815526041667,1.1734975,30.3760368981481,262.277725,3.25563333333e-05,-0.333158,93.693733,0.000153150380787,0.0004293953333333,2.224141,0.0159259033333333,-0.0690902499999999,0.776151333333333,0.593485333333333,0.0097446333333333,-0.0176461496058042,42.5584490740741,1.00409745081019e-06,3.3914277025463e-07,49.299046412037,48.3726,1.90263333333333,9.16633193865741,0.11389,0.0369768333912036,5.99999999995049e-05,0.0,-1.0,-1.0,-5.52427153383324,0.61275414341437,0.840925110952991,1.19861900802514,0.271434078901015
