,Day,kurt_day_mean_min_magn,abs_mean_lastday_mean_magn,abs_mean_lastday_min_magn,energy_sstd_lastday_mean_magn,energy_sstd_lastday_max_min_magn,frequency_center_min_magn,frequency_center_lastday_min_magn,mean_square_frequency_min_magn,mean_square_frequency_lastday_mean_magn,mean_square_frequency_lastday_min_magn,mean_square_frequency_lastday_max_min_magn,frequency_entropy_max_min_magn,frequency_entropy_lastday_mean_magn,frequency_entropy_lastday_max_min_magn,level4d_energy_lastday_mean_magn,level5d_energy_lastday_max_min_magn,ulf_power_lastday_max_min_magn,ulf_kurt_lastday_min_magn,ulf_kurt_lastday_max_min_magn,ulf_energy_smax_lastday_mean_magn,ulf_energy_smax_lastday_max_min_magn,diff_1_lastday_max_min_magn,skew_lastday_max_sound,skew_lastday_min_sound,kurt_max_min_sound,kurt_lastday_max_min_sound,abs_max_max_min_sound,abs_mean_lastday_min_sound,s_zero_rate_max_lastday_mean_sound,power_10_15_day_mean_min_sound,power_35_40_lastday_mean_sound,mean_square_frequency_lastday_mean_sound,mean_square_frequency_lastday_min_sound,mean_square_frequency_lastday_max_min_sound,frequency_entropy_lastday_mean_sound,frequency_entropy_lastday_max_min_sound,level6a_energy_day_mean_min_sound,mean_lastday_max_min_sound,label_M,label_long,label_lati,PC1,PC2,PC3,PC4,PC5
557,126,-0.917959625520833,-1.50487797339137,-1.85118346540526,0.0139737157430555,0.66665825,49.6273,56.1278,25.6667,68.9012427083333,44.8178,77.1342,4.92615,6.67962857638889,2.55952,3.98328240694444,146.8288693,0.0024961189999999,-0.491606,692.665606,0.0010634601388888,0.001295262,2.337008,0.0533261,-0.0659654,13.005878,0.1794847,0.0342659,-0.0361781453797753,7.02777777777778,6.64822229166667e-07,2.32108430555556e-07,47.9792006944445,45.9366,3.9582,9.24754979166667,0.0213499999999999,0.0252136666666666,0.00069,0.0,-1.0,-1.0,-3.59865050420972,-1.29847102405363,0.689732249563638,-0.979085237150319,-0.934141687484004
558,133,-0.900697121875,-1.45462424839137,-1.86891096540526,0.0240595223628472,0.8489184195,53.9025,57.0785,36.8885,64.9147527777778,46.1179,86.8711,4.46205,6.64654864583333,4.22226,4.89772837916667,180.9621118,0.0026198769999999,-0.440311,2366.750311,0.0010448882743055,0.004440006,2.5644597,0.0522081,-0.0658076,0.245014,0.1702332,0.0097697999999999,-0.0361830153797753,7.19444444444444,6.68036475524476e-07,2.312306875e-07,47.8673541666667,45.8635,3.58459999999999,9.24732277777778,0.0244599999999994,0.0255204201388888,0.0007599999999996,0.0,-1.0,-1.0,-3.23744018312814,-1.2962747138238,1.12820027599249,-1.39654835406042,-1.76450207719423
559,140,-0.825001298954704,-1.34117563578853,-1.83592906540526,0.0364760949128919,1.552796852,52.6943,54.0796,40.8616,60.014837630662,45.65075,76.73025,5.3117,6.62200949477352,4.82768,7.88175082055749,657.827234,0.004618229,-0.700309,2387.690309,0.0014871269477351,0.031245558,4.633527,0.118795,-0.227171,115.301734,115.285732,0.108207,-0.0361976853797753,9.30232558139535,6.67609236111111e-07,2.34798561046512e-07,49.939263372093,36.6773,26.6789,9.24261604651163,0.170679999999999,0.0253502368055555,0.14482,0.0,-1.0,-1.0,-2.39911461345593,-1.60756268006239,1.02902145475765,-1.54539306231166,-1.93437142543728
560,147,-0.841103800000001,-1.46918176436359,-1.89228266540526,0.0201418894743055,0.9744065215,53.4106,53.4106,49.6195,62.0244329861111,50.0317,52.4523,3.96514,6.633823125,3.87552,4.59185541965278,238.72914803,0.0034244409,-0.317602,1935.147602,0.0009021537527777,0.0038039893,2.58715,0.712548,-1.40128,378.800766,217.3069387,0.6159393,-0.0361702153797753,10.3278008298755,6.90557798611111e-07,2.3723567219917e-07,52.8230543568465,27.1567,36.8643,9.23678933609959,0.271419999999999,0.0294691621527777,0.10782,0.0,-1.0,-1.0,-3.37591320178746,-1.26738803529758,0.512477456677444,-0.669702635315375,-1.35309039813456
561,154,-0.937031094097222,-1.78744875773975,-1.88327396540526,0.0013620564982578,0.0380828596,54.0215,58.1549,44.2992,68.9882452961672,50.0757,82.4413,3.82707,6.68844344947735,3.1209,0.304247503832753,19.81261973,2.7462952e-05,-0.490989,1922.120989,9.41524244599303e-06,0.000101387704,0.6180316,0.067035,-0.36,245.495768,200.3129392,0.1772007,-0.0361639053797753,9.4390243902439,6.79735343283582e-07,2.37418658536585e-07,52.9426411149826,26.8013,34.7151,9.23657871080139,0.26159,0.0265502840277777,0.0538500000000001,0.0,-1.0,-1.0,-3.60685616986116,-0.764833058482293,0.392523782287214,-0.583110814508043,-1.04308143565842
562,161,-1.0021172337963,-1.79703878946541,-1.87624486540526,0.0012904480973684,0.0578985843,55.6846,58.6931,44.8102,72.1071052631579,50.1637,89.1343,3.96321,6.7108077443609,2.5154,0.253262071804511,10.8742774,0.001007798026,-0.402389,1395.022389,0.0001186984002218,0.0290487478229999,0.6781267,1.5892,-0.0806966,253.481341,235.625739,0.2658258,-0.0361382653797753,9.40977443609023,6.87601175925926e-07,2.38316785714286e-07,52.8422714285714,24.3409,36.6571,9.23634462406015,0.28636,0.0275197101851851,0.05383,0.0,-1.0,-1.0,-3.75261016611902,-0.553755809025895,0.262148867834681,-0.272447810960699,-0.690999986595521
563,168,-0.892820637847222,-1.78160318415526,-1.87719186540526,0.0017126704819444,0.0509417027999999,55.4124,56.2711,50.0482,68.7761649305556,50.1048,67.0842,4.02567,6.7413115625,3.25101,0.370089754861111,31.0163662,2.943385e-05,-0.42459,1182.14459,9.42616113541667e-06,7.4362911e-05,0.679174,0.111493,-0.190801,215.550143,194.2801317,0.1603363,-0.0361348353797753,9.88888888888889,6.92748024390244e-07,2.36327020833333e-07,52.8905177083333,26.8087,40.6644,9.23706090277778,0.273110000000001,0.0271840623693379,0.0534699999999999,0.0,-1.0,-1.0,-3.74705898011136,-0.679490738821247,0.240822859897818,-0.345106089064985,-0.873961878259016
564,175,-0.975779270833334,-1.80074927026637,-1.87806676540526,0.0013963458819444,0.0336723492999999,56.0401,61.477,50.0672,70.3744649305556,50.1164,84.6696,4.17635,6.75198215277778,3.27954,0.237211796527778,7.95601764,2.623679e-05,-0.433095,1735.753095,1.01771587847222e-05,0.00025322621,0.6186547,0.403779,-0.493387,256.975105,170.62323,0.1549383,-0.0361281253797753,9.69444444444444,6.98693118055556e-07,2.37442197916667e-07,52.6305184027778,29.2922,31.1638,9.23602600694444,0.2182,0.0280121201388889,0.0519199999999999,0.0,-1.0,-1.0,-3.72399688939837,-0.489674985143062,0.472110101826052,-0.397410326644458,-1.07871253009322
565,182,-1.05924510592334,-1.77154972812303,-1.88233606540526,0.0019678178174216,0.0588982437,54.6253,57.1901,50.0088,68.2500588850174,50.0549,79.6731,4.28975,6.62691763066202,3.30623,0.367670984320558,14.2423548,4.23062e-05,-0.426655,2172.586655,1.32877151567944e-05,0.00104388125,0.9371455,0.0615278,-1.21388,487.229017,191.60731,0.231929,-0.0361453953797753,9.83333333333333,6.92920006944444e-07,2.38489239583333e-07,52.5486618055556,26.6779,33.8022,9.23587461805555,0.258339999999999,0.0278906097222222,0.0508799999999998,0.0,-1.0,-1.0,-3.55156921474342,-0.944565334924311,0.47857009655218,-0.694177104318369,-1.21683310465026
566,189,-1.04628662543554,-1.79811763300107,-1.88792906540526,0.0020317888010452,0.0486539144,53.6599,57.5088,49.9846,71.9098069686411,50.0438,86.5352,5.59653,6.83716979094077,3.94683,0.282310107665505,15.24231274,4.958672e-05,-0.496352,1836.726352,1.4046537630662e-05,0.00047168919,0.500814,0.45119,-0.245256,355.166463,158.2074666,0.3929406,-0.0361630953797753,9.44250871080139,6.90552961672474e-07,2.34418121951219e-07,52.911081533101,31.1601,29.6805,9.23814641114982,0.21171,0.0272544065972222,0.0584199999999999,0.0,-1.0,-1.0,-3.10462769591195,-0.70950242486588,0.535284014056349,-1.09993832848168,-1.34216721618856
